Generation,Best_Fitness,Time_to_Target,Max_Theta1,Max_Theta2,Max_X_Deviation,Max_L_Deviation,Max_X_Acceleration,Max_L_Acceleration,Max_X_Jerk,Max_L_Jerk,Current_Mutation_Rate,Current_Exploration_Factor,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,R1,R2,Fitness_ISE_x,Fitness_ISE_l,Fitness_ISE_theta1,Fitness_ISE_theta2,Fitness_MSE_theta1,Fitness_MSE_theta2,Fitness_q_ddot1_value,Fitness_q_ddot3_value,Fitness_MSE_time
845,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
846,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
847,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
848,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
849,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
850,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
851,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
852,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
853,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
854,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
855,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
856,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
857,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
858,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
859,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
860,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
861,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
862,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
863,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
864,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
865,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
866,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
867,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
868,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
869,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
870,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
871,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
872,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
873,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
874,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
875,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
876,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
877,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
878,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
879,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
880,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
881,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
882,-23974.532661644313,7.59,1.9952349297588707,2.0284174133846946,2.205599431559513e-05,2.418831647199582e-07,0.30068096138505457,1.2602069087654522,0.3649368789942209,61.221527970210055,0.8,1.0,175720235.34290573,936922997.3105202,265084683.78077897,751180264.3204819,6897572.325055002,98782760.66593191,718248651.0164102,87008149.77107678,417651.505769134,39894255.78529918,3197.4829670328554,204.6636800001806,0,0,0,20572.386014611275,0,0,0
